recId,Table Name,Field Name,Field Type,Field Options
recHlCAS4dycthMZG,Membership fee school x year,Initial fee,formula,"IF({Initial exemption status}=""Exempt"",0,IF({School history status} = ""Emerging"",{New school fee amount (from School year)},{Fee level as a share of revenue (from School year)}*{Revenue}))"
recP1Dht69YYk6Ji2,Membership fee school x year,Membership fee updates,multipleRecordLinks,Membership fee updates
recNO5riBUbAKFpM8,Membership fee school x year,Likelihood of paying,rollup,
recPmJX8pVNp6rN9F,Membership fee school x year,Revised amount,rollup,
recmZepa29k1U3Vnu,Membership fee school x year,Payments,rollup,
recvxYryWvFUKE6t0,Membership fee school x year,Amount receivable,formula,{Revised amount}-{Payments}
recAKnZ3pKXSp18Yj,Membership fee school x year,Projection,formula,"MAX({Payments},ROUND({Likelihood of paying} * {Revised amount}, 2))"
recIs6PhMNSXjlw9k,Membership fee updates,mem_fee_update_id,formula,RECORD_ID()
recJX0Rx29mHMoQEt,Membership fee updates,Fee Record,multipleRecordLinks,Membership fee school x year
recvy3lj0W8MPfQP2,Membership fee updates,Update type,singleSelect,"Change in fee, Payment received, Change likelihood of payment, Change in exemption status"
recdr4cDSVrFkAY2K,Membership fee updates,Explanation,multilineText,
rec7696uAj9QOkkND,Membership fee updates,Attachment,multipleAttachments,
recHBSLzJP17L6nl5,Membership fee updates,Attachment link,url,
recYMxUEqNow4wITf,Membership fee updates,Revised fee amount,currency,
recwIdMp9HM3I2oKi,Membership fee updates,Amount paid,currency,
rec6UcB8PijobjyJP,Membership fee updates,Date,date,
rec1gRc5dZUSvBJEZ,Membership fee updates,New percent,singleSelect,"100%, 75%, 50%, 25%, 0%"
recngLX2YMB8vS8u1,Membership fee updates,New exemption status,singleSelect,"Non-exempt, Exempt"
recpzsLajoBQmR939,Marketing sources mapping,recID,formula,RECORD_ID()
recAHTtunRuw7qeJi,Marketing sources mapping,Fillout options,singleLineText,
rec6zzth5ndnk6BUb,Marketing sources mapping,Educators options,singleLineText,
recgJU3pkIe8a5TQU,Marketing sources mapping,Educators other,singleLineText,
recXNEKQzKswqPLpn,Marketing source options,Marketing Source,singleLineText,
rec5yh9ofp6bBHbyx,Marketing source options,Educators,multipleRecordLinks,Educators
recb4vweqGJfxYRAY,Annual enrollment and demographics,Annual data key,formula,"{School Year} & "" - "" & IF({Charter},{Charter},{School})"
recbiL4Y7duBT3fWx,Annual enrollment and demographics,Charter,multipleRecordLinks,Charters
recdSvHbh25NVDXIN,Annual enrollment and demographics,School,multipleRecordLinks,Schools
recB0MFfATtZZ3Hlu,Annual enrollment and demographics,School Year,multipleRecordLinks,School year
recGJg4bWESJciZSG,Annual enrollment and demographics,Number of enrolled students - all,number,
recAY53pPKSCmqv36,Annual enrollment and demographics,Number of enrolled students - FRL,number,
recHvFxk0rG6UD8IJ,Annual enrollment and demographics,Number of enrolled students - BIPOC,number,
recGnq49ZzLKbudms,Annual enrollment and demographics,Number of enrolled students - ELL,number,
recqngZxtNDJaXUP5,Annual enrollment and demographics,Number of enrolled students - SPED,number,
recJT8drWk7HKt6Vw,Charter roles,Charter role key,formula,"{Name} & "" - "" & {Role}"
recugXIr03yJo9Moa,Charter roles,Name,singleLineText,
recbi4OCtPvRJ3rZP,Charter roles,Charter,multipleRecordLinks,Charters
rec7dryQXK6rBPHbK,Charter roles,Charter applications,multipleRecordLinks,Charter applications
recnl45oDljYO27YC,Charter roles,Role,multipleSelects,"Initiator, Lead admin, Board chair, Board member (non-chair)"
recif147rcjmNeAUT,Charter roles,Start date,date,
rec2bPNTYHVMrfkWL,Charter roles,End date,date,
recykARICaoOK0o5g,Charter roles,Currently active,checkbox,
recaew4B8b9D5sGHS,Charter roles,Title,singleLineText,
recXruW8xEHaoMjJI,Charter roles,Educator record,multipleRecordLinks,Educators
recSBJDs0V33t31sO,Charter roles,Contact Email (from Educator record),multipleLookupValues,
recnRRoTt5QBI70Xz,Charter roles,Email,email,
recppepEbbWU8GLXO,Charter roles,Phone,phoneNumber,
recWDRAt0DaTo4rUW,Charter roles,Race & Ethnicity (from Educator record),multipleLookupValues,
recDBsdxErDMnYbNd,Charter roles,Status (from Charter),multipleLookupValues,
rec9WnXngfimF2NAl,Charter roles,Charter applications 2,singleLineText,
rechrfjmKrDYwuAzE,Charter authorizers and contacts,Charter authorizer key,formula,"CONCATENATE({Authorizer}, "" - "", {Charter})"
recbf7t0hfvYtJY5W,Charter authorizers and contacts,Charter,multipleRecordLinks,Charters
recThdB4qRUbiIO4k,Charter authorizers and contacts,Authorizer,singleLineText,
rec9HHwRSZl5lX6cU,Charter authorizers and contacts,Contact,singleLineText,
recs7fEZHnv7ZODg4,Charter authorizers and contacts,Title,singleLineText,
recUBsMHwUpYv8IOH,Charter authorizers and contacts,Email,email,
recUsyRTcby40nTy4,Charter authorizers and contacts,Phone,phoneNumber,
rec32t1Ynld0gcN4r,Charter authorizers and contacts,Currently active,checkbox,
recitHKfdqiQ8wv7I,Reports and submissions,reports_id,formula,RECORD_ID()
recLWfBsbAlslbqDx,Reports and submissions,Charter,multipleRecordLinks,Charters
recyx91dnmgvmZBkj,Reports and submissions,Report type,singleSelect,"Performance data, Renewal report"
recfRGMmOlA68C1I7,Reports and submissions,Attachments,multipleAttachments,
rec3HPiXs3VLRrBTk,Reports and submissions,School year,multipleRecordLinks,School year
reciERp375HiDDY1J,Assessment data,Assessment Data key,formula,"CONCATENATE({Year},"" - "",{Assessment})"
recwSwE7Cf7T4GIJw,Assessment data,Charter,multipleRecordLinks,Charters
rectrmQ7VCkF0KP5R,Assessment data,School,multipleRecordLinks,Schools
rec2yuIQoPIMYnFtP,Assessment data,Year,multipleRecordLinks,School year
reciCuLnCwj0mNtSX,Assessment data,Assessment,multipleRecordLinks,Assessments
recqxpBLmkvHUekG5,Assessment data,Other data,singleLineText,
recwQSdqWuAkGTD7A,Assessment data,Number assessed,number,
recY7JWr9DuRAePn6,Assessment data,Number assessed - BIPOC,number,
recuWfKbaFtRXMm73,Assessment data,Number assessed - FRL,number,
recKLtvISJII5HCPt,Assessment data,Number assessed - ELL,number,
recIX6VocIOxSvYMx,Assessment data,Number assessed - SPED,number,
rechzWYsW6D2lUTr5,Assessment data,Met or exceeds - all,number,
recI8qR8IpGYE4del,Assessment data,Met or exceeds - BIPOC,number,
recmlY40d1cGGEEM7,Assessment data,Met or exceeds - FRL,number,
rec0fe9mutAjn0FjK,Assessment data,Met or exceeds - ELL,number,
recE40abHQGd5LL6O,Assessment data,Met or exceeds - SPED,number,
recr0bairJXMGPfJc,Assessments,Short Name,singleLineText,
recJrIWMHqOWywPxX,Assessments,Full Name,singleLineText,
recVWgBE6sGiOqA0v,Assessments,Domain,singleLineText,
rec4aVuGrt2l9Q4ej,Assessments,Grades,multipleSelects,"PK3, PK4, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
rec3kuUyJ8K5kxgEg,Assessments,Charter assessments,multipleRecordLinks,Assessment data
recb2ai3BLY8ZXPE1,Charter applications,Charter App key,formula,"CONCATENATE({Application window},"" - "",{Charter})"
recDeEkjwDnOLksey,Charter applications,Short Name,multipleLookupValues,
recaeeyb5HJQAGuBb,Charter applications,Full Name,multipleLookupValues,
reckBhDw6nfaVV2My,Charter applications,Target open,date,
recSanqlKxSL5rnOl,Charter applications,Target community (from Charter),multipleLookupValues,
recKiXGWUUiRCGnUM,Charter applications,Support timeline,multipleAttachments,
recLH8uzAoYZwbLOv,Charter applications,Landscape analysis (from Charter),multipleLookupValues,
recNEmM76yUoOsHGu,Charter applications,Cohorts (from Charter),multipleLookupValues,
recVwaB0VNHrdFfWn,Charter applications,Application window,singleLineText,
recCTxc1YMAGbVTJt,Charter applications,Key dates,formula,"""LOI: "" & IF({Letter of Intent deadline},DATETIME_FORMAT({Letter of Intent deadline},'MM-DD-YYYY'),""N/A"") & ""\nApplication deadline: "" & IF({App submission deadline},DATETIME_FORMAT({App submission deadline},'MM-DD-YYYY'),""N/A"") & ""\nCapacity interview: "" & IF({Capacity Interview Projected Date},DATETIME_FORMAT({Capacity Interview Projected Date},'MM-DD-YYYY'),""N/A"") & ""\nDecision expected: "" & IF({Expected decision},DATETIME_FORMAT({Expected decision},'MM-DD-YYYY'),""N/A"")"
rec4p9BXJFPUrrX47,Charter applications,Milestones,formula,"""LOI: "" & IF({LOI submitted},""Submitted"",""Not submitted"") &
""\nETLs: "" & 
""\nApplication: "" & IF({App submitted},""Submitted"",""Not submitted"") &
""\nCapacity interview: "" & IF({Capacity Interview Complete},""Complete"",""Not complete"") &
""\nDecision: "" & IF({Authorizer decision rec'd},{Authorizer decision},""TBD"")"
rec84we0J8RFs2JUY,Charter applications,Laying the groundwork checklist,formula,"IF({App submitted},""App submitted"",
  ""Landscape analysis: "" & IF({Landscape analysis (from Charter)},""Complete"", ""Incomplete"") &
""\nCharter design album part 1: ""& IF(FIND(""Charter design"",{Checkboxes}), ""Complete"", ""Incomplete""))"
recLkVRkHR0QdbeaS,Charter applications,Pre-application checklist,formula,"IF({App submitted},""App submitted"",
  ""Landscape analysis: "" & IF({Landscape analysis (from Charter)},""Complete"", ""Incomplete"") &
""\nCharter design album part 1: ""& IF(FIND(""Charter design"",{Checkboxes}), ""Complete"", ""Incomplete""))"
rectqdkydNCBYJmj5,Charter applications,Pre-authorization checklist,formula,"IF({Authorizer decision rec'd},""Decision received"",
""Capacity interview training: "" & IF(FIND(""Capacity interview training"",{Checkboxes}),""Complete"",""Incomplete""))"
recWVWZZyB7UaSjqa,Charter applications,Authorizer,singleLineText,
rec6t8MsF5MNiACbE,Charter applications,# of students,number,
recL0TIYjoaZkfRSH,Charter applications,Beginning age,multipleRecordLinks,Ages-Grades
recmpHCSEZll8Mrde,Charter applications,Ending age,multipleRecordLinks,Ages-Grades
recfkzxMMwSB7ETJ1,Charter applications,Grades,formula,"{Beginning age} & ""-"" & {Ending age} "
recfYwCueHZ6rDpJz,Charter applications,Letter of Intent req'd,singleSelect,"Required, Allowed, Does not apply"
recVKo5AGW9V2CYsD,Charter applications,Letter of Intent deadline,date,
recXWZ1Hk6sx0h2BN,Charter applications,LOI submitted,date,
recbrfmqqfOUuQfYf,Charter applications,LOI,multipleAttachments,
recAn6nDuU5UkrqEF,Charter applications,Expected decision,date,
rec43Nc769sK1bYd1,Charter applications,Likelihood of authorization,singleSelect,"High, Med-High, Medium, Med-Low, Low"
reczewFUA7udMp5cy,Charter applications,Likelihood of opening on time,singleSelect,"High, Med-High, Medium, Med-Low, Low"
recP1WGOYj8GcJwMo,Charter applications,Checkboxes,multipleRecordLinks,Charter application steps
recHGsG5BZHamUwOt,Charter applications,App submission deadline,date,
recskN74mKedXG7I9,Charter applications,App submitted,date,
rec4Yi5TWOnOPT1VM,Charter applications,Joint kickoff meeting,date,
recG2S4RoBai1C5yN,Charter applications,Internal WF support launch meeting,date,
rech319TKDVNCgGZ4,Charter applications,Charter app walkthrough,date,
recUhl1Pk4JTdykA3,Charter applications,Capacity Interview Projected Date,date,
recrwqBL92B728ya0,Charter applications,Capacity Interview Complete,date,
recvYK0n6JBMzJxnq,Charter applications,Authorizer decision expected date,date,
recU6on3gtyWmUahC,Charter applications,Authorizer decision rec'd,date,
recBqUN0yQ1F1SjR6,Charter applications,Authorizer decision,singleSelect,"Approved, Denied"
recSkvZmqHiiPjsHM,Charter applications,Charter Design Advice Session Complete,date,
recjUfZfPb8ZdeHRm,Charter applications,Board membership agreement signed,date,
recxYH8hN2rGzs9PM,Charter applications,TL membership agreement signed,date,
recM1RAe5IVgotQJQ,Charter applications,Charter design,multipleAttachments,
recBBQ68dPxp6d3aG,Charter applications,Budget planning exercises,multipleAttachments,
recSbaALwGdBx5iPl,Charter applications,Most recent application,checkbox,
rec1St9ryMZlFVZvx,Charter applications,Status,singleSelect,"Pre application, Preparing application, Awaiting decision, Authorized, preparing to open, Open, Application denied"
recAa1vbkVYENFIy2,Charter applications,Team members,multipleRecordLinks,Charter roles
recnJjtjJ3N7ISVIn,Charter applications,Team members (excl. board),rollup,
recbqac1BJdckAleD,Charter applications,Board members,rollup,
recqWoFavqmKCz5Pc,Charter applications,Opportunities and challenges,multilineText,
recU4yrBSv0cGWhJa,Charter applications,Steps,formula,"""Landscape analysis: "" & IF(FIND(""Landscape Analysis"",{Checkboxes}), ""Yes"", ""No"") &
""\nCharter design album part 1: "" & IF(FIND(""Charter Design"",{Checkboxes}), ""Yes"", ""No"") &""\nApp team recruited: "" & IF(FIND(""App team"",{Checkboxes}), ""Yes"", ""No"") &
""\nWF & Team Kickoff: "" & IF({Joint kickoff meeting},""Yes"", ""No"") &
""\nCharter app roles ID'd: "" & IF(FIND(""Charter app roles"",{Checkboxes}), ""Yes"", ""No"") &
""\nCharter app walkthrough: "" & IF({Charter app walkthrough}, ""Yes"", ""No"") &
""\nInternal WF support launch mtg: "" & IF({Internal WF support launch meeting}, ""Yes"", ""No"") &
""\nCharter app project mgmt timeline: "" & IF(FIND(""Charter app project mgmt timeline"",{Checkboxes}), ""Yes"", ""No"") &
""\nLogic model complete: "" & IF(FIND(""Logic model complete"",{Checkboxes}), ""Yes"", ""No"") &""\nCommunity engagement launched: "" & IF(FIND(""Community engagement launched"",{Checkboxes}), ""Yes"", ""No"") &
""\nCharter budget planning exerices complete: "" & IF(FIND(""Charter budget"",{Checkboxes}), ""Yes"", ""No"") &
""\nLOI submitted: "" & IF({LOI submitted}, ""Yes"", ""No"") &
""\nETLs identified: "" & IF(FIND(""ETLs identified"",{Checkboxes}), ""Yes"", ""No"") &
""\nBoard recruited: "" & IF(FIND(""Board recruited"",{Checkboxes}), ""Yes"", ""No"") &
""\nFinal budget submitted: "" & IF(FIND(""Final budget"",{Checkboxes}), ""Yes"", ""No"")"
recSp3JapBpl5wd8R,Charter applications,Charter,multipleRecordLinks,Charters
rec9xPX5yfw0e2iwN,Ages-Grades,Name,singleLineText,
recZfkeXWf7qAO7lI,Ages-Grades,Charter applications,multipleRecordLinks,Charter applications
rec84D2NLSc2UD4lc,Ages-Grades,Charter applications 2,multipleRecordLinks,Charter applications
recU4ygPAIFwUPpNg,Charter application steps,Name,singleLineText,
recoXYEbfWzv1mw50,Charter application steps,Section,singleSelect,"Preparing the application, Pre-app preparation, Preparing for implementation, Preparing for evaluation, Laying the groundwork"
rec15Msn4fuz1S4BA,Charter application steps,Required if section complete,checkbox,
rec93ORf66Shus00p,Charter application steps,Charter applications,multipleRecordLinks,Charter applications
recShcYtyPTuRS64d,Schools,Current TLs discovery status,rollup,
rec0GpfQUTOJsvJpL,Schools,Primary Contact ID,multipleLookupValues,
rec7IzBxm6ThuicI7,Schools,location_id,multipleLookupValues,
recy0pxwnksKiAQ2g,Schools,educatorsXschools_id,multipleLookupValues,
recNEIaAMFLMjZ50f,Schools,guide_assignment_id,multipleLookupValues,
recwNhcKatxaAUpqS,Schools,loan_id,multipleLookupValues,
recYZ9pYKQsl0CArj,Schools,grant_id,multipleLookupValues,
recdYFnHoDKob5YgE,Schools,school_note_id,multipleLookupValues,
recnuq7c4CiHXjxk3,Schools,family_survey_id,multipleLookupValues,
recbCjG4sjY6vS8Az,Schools,nine_ninety_id,multipleLookupValues,
rec09YdNQmiDh5pjv,Schools,action_step_id,multipleLookupValues,
recnuYz23EDRYi1o5,Charters,charter_id,formula,RECORD_ID()
recqyumEIgKAgeKaI,Charters,Record ID (from Schools),multipleLookupValues,
reclVQWnt1CK3Gif7,Charters,990 Record ID (from 990s),multipleLookupValues,
recCLLwEwfXihmuHv,Charters,Doc ID (from School governance documents),multipleLookupValues,
recjOzrNl3HT0NZHI,Charters,recID (from Membership fee school x year),multipleLookupValues,
recuTo3Qe9yc0cLgl,Charters,Location ID (from Locations),multipleLookupValues,
recWiek3ecEuuicwF,Charters,RecID (from School reports),multipleLookupValues,
recb6aRhTUDBp460T,Charters,charter_assessment_id,multipleLookupValues,
recWUqa8ftVEe19ey,Charters,recId (from Charter authorizers and contacts),multipleLookupValues,
recD5q5RwDW64LrIj,Charters,recID (from Charter applications),multipleLookupValues,
recKRUa29HrqPbtkn,Charters,Nonprofit status,singleSelect,"Intend to apply direct - not yet applied, Awaiting IRS determination for direct 501c3, Approved directly by IRS, Intend to use group exemption - not yet approved, Part of group exemption"
recmB5nN8YeaurlbS,Charters,Charter-level membership agreement,multipleAttachments,
recWavthgiuOIH6Jg,Charters,Charter-level membership agreement signed,date,
recPwE2iovw3iQPPe,Charters,TL discovery status,multipleLookupValues,
rec6sMU2TWjoskSwb,Charters,Membership status of schools,multipleLookupValues,
rec8SDPprFnj6jn2H,Locations,school_id,multipleLookupValues,
recIgauCKA71Db52K,Locations,charter_id,multipleLookupValues,
recafmRhA24zR0Epr,Educators,educatorsXschools_id,multipleLookupValues,
recfY2EtOMsdPL0KD,Educators,educator_notes_id,multipleLookupValues,
recUzIN7ElcD0AEoh,Educators,montessori_cert_id,multipleLookupValues,
rece8to1iPt1zG6wd,Educators,email_id,multipleLookupValues,
recBn3Ax2XxcEyPD3,Educators,ssj_old_start_a_school_id,multipleLookupValues,
recCTO0jj0VbvUF4P,Educators,ssj_fillout_form_id,multipleLookupValues,
rech7xn4csqztkhWo,Educators,meeting_id,multipleLookupValues,
recBDHJp3oYEgfg3g,Educators x Schools,TL discovery status,rollup,
recerkSW1irGbG3xV,Grants,grant_id,formula,RECORD_ID()
recx5QY9s6UVfLzfN,Loans,loan_id,formula,RECORD_ID()
recGH9Obp9sKbyroz,Governance docs,govdoc_id,formula,RECORD_ID()
recyAzNggpG2L10EJ,990s,nine_ninety_id,formula,RECORD_ID()
recJzXPXzHFtcIk4f,School notes,school_note_id,formula,RECORD_ID()
recUrrgrbuFAbUrBe,Educator notes,educator_notes_id,formula,RECORD_ID()
reck5V1HVptx3NEkN,Family Survey,Record ID,formula,RECORD_ID()
recO4dDp9Q6WM5a3F,Action steps,action_step_id,formula,RECORD_ID()
recuPRcb74BIF0NIj,Automations,Script with title,formula,"""//"" & {Automation Name} & ""\n"" & {Script}"
recFf1O1ItaZAch1t,Membership fee school x year,mem_fee_annual_id,formula,RECORD_ID()
recJyqBp9zpPqHRF5,Annual enrollment and demographics,annual_data_id,formula,RECORD_ID()
recpsQRUdRxE6shwl,Charter roles,charter_role_id,formula,RECORD_ID()
recuSMVNgsWJC5oTE,Assessment data,assessment_data_id,formula,RECORD_ID()
recu9rXg02RGphyKa,Charter applications,charter_app_id,formula,RECORD_ID()
rec5CYVbuvzbzfvPZ,Charter applications,Charter app roles ID'd,checkbox,
recgOkkQb4WfjO5GU,Charter applications,Charter app project mgmt plan complete,checkbox,
recOaPxjA2MSwsUGs,Charter applications,Logic model complete,checkbox,
recSnxh9QzC4Uqy3i,Charter applications,Community engagement plan launched,checkbox,
rec54JhrKYc7SkyjV,Charter applications,Nonprofit status,multipleLookupValues,
recDb6AB8SlDTOaCP,Charter applications,Joint kickoff meeting complete,checkbox,
recukE56qqlot1n1j,Charter applications,Capacity interview training complete,checkbox,
recxxhkAzwHYD5MeV,Charter applications,Final budget,multipleAttachments,
rectcHQ4evmqgkH4i,Charter applications,Current TLs (from Schools) (from Charter),multipleLookupValues,
recxJ865HVqo53fnk,Charter applications,Current TL discovery status,multipleLookupValues,
rec35rKCXcHlqh4qw,Charter applications,Charter-level membership agreement signed,multipleLookupValues,
recpoAwgireHYX9gm,Charter applications,Membership status of schools,multipleLookupValues,
rec4aV7QedY0Hq2QV,990s,short_name,multipleLookupValues,
recsn7jvdy1eTBqL4,990s,supabase_id,singleLineText,
recC4Cjt8RhJDCFGy,Supabase join 990 with school,id,singleLineText,
reckZU1OipNIdh0pp,Supabase join 990 with school,990_year,singleLineText,
recu7lZbdRbQTfrXq,Supabase join 990 with school,short_name,singleLineText,
reclvoRbwKSSJEJFG,SSJ Fillout Forms,Source for non-TLs,singleSelect,"Advertisement, Indeed, Direct Email, Media, RCG Talent Solutions, Conference, Black Wildflowers Fund, Referred by Partner Organization, I Previously Worked at a Wildflower School, Social Media, Web Search (e.g., Google, ChatGPT), Referred by a Wildflower Teacher/Partner, Family/Friend, Word of Mouth, Other"
recZZRla7Sqsm8RO0,Meetings,meeting_id,formula,RECORD_ID()
recbLf2PgYjaVHhnG,Educators,Email Addresses,multipleRecordLinks,Email Addresses
recOjMFOrGoIfJ9Ha,Email Addresses,Email Address,email,
recOIzFRK9HmDhywQ,Email Addresses,Email Type,singleSelect,"Personal, Work (non-Wildflower), Work - Wildflower School, Work - Wildflower Foundation"
recVVYUrIWghc0uw3,Email Addresses,Current Primary Email,checkbox,
recW3wWE8kNDLpScf,Email Addresses,Active?,checkbox,
recaxXOLMoYslnFI0,Email Addresses,Educator,multipleRecordLinks,Educators
reckbJwxOscrs7CLf,Email Addresses,educator_id,multipleLookupValues,
recgWK3XBdWF5ppB9,Email Addresses,email_address_id,formula,RECORD_ID()
rect8Xbd8pPGUok4R,Educators,Current Primary Email Address,multipleLookupValues,
recBnL0TQjLdaBb35,Educators,Pronunciation,singleLineText,
recSyB0cHMskuekWZ,Educators,Inactive Flag,formula,"NOT(AND(OR({Currently Active at a School?},{Discovery status} = ""In process"",AND({Discovery status}=""Complete"",{FormerlyActive}= FALSE()),AND(NOT({Discovery status}),{Assigned Partner},NOT({FormerlyActive}))),NOT({Individual Type}=""Community Member"")))"
recOTS4d4pi0YbVoO,Educators,CountofLinkedSchools,count,
recP5W2p17139kyx0,Educators,FormerlyActive,formula,"AND({CountofLinkedSchools}>0,{Currently Active School}=FALSE())"
recmsjjNAOdwOLMkw,Educators,Most recent fillout form,rollup,
recYRN63ChYmRZozj,Educators x Schools,School Name,multipleLookupValues,
recakszSGGLuVlXi2,Charter roles,Current Primary Email Address (from Educator record),multipleLookupValues,
rectm72nbMWkTL46x,Grants,school_id,multipleLookupValues,
reczEPOgzNWAEwWaT,Loans,school_id,multipleLookupValues,
reciamhL2uGdFU4WM,Governance docs,school_id,multipleLookupValues,
recHC12BoqEDrXFY9,990s,school_id,multipleLookupValues,
recbC4DtTTxgnIVFR,School notes,school_id,multipleLookupValues,
reca9UMSfuyoRQFKV,Family Survey,school_id (from School),multipleLookupValues,
recaIdkVPV6yIpEWv,Membership fee school x year,school_id (from School),multipleLookupValues,
recSz9yYix06SoyyF,Annual enrollment and demographics,school_id (from School),multipleLookupValues,
rec8vSowvlMCBC6lC,Assessment data,school_id (from School),multipleLookupValues,
rec9INdPooVTdhoD8,Schools,Stage_Status,formula,"IF({SSJ Stage} = ""Complete"",{School Status},{SSJ Stage})"
rec27Gficzk4fb53A,Schools,Charter Short Name,multipleLookupValues,
recld9CpkKUMAk4Og,Educators,Status for Active School,multipleLookupValues,
recIEti2IfEh6IJRC,Educators,Stage_Status for Active School,multipleLookupValues,
recwM4mgHEpqObO28,Educators,Assigned Partner Short Name,multipleLookupValues,
recKhmZf4bpmAKVnO,Educators x Schools,Stage_Status,multipleLookupValues,
recNuanb6vptDvOzQ,Grants,Issued by Short Name,multipleLookupValues,
rec6afBiXBH0LgPqJ,Montessori Certs,educator_id,multipleLookupValues,
rec4pBKg8zJ2c7LB0,SSJ Fillout Forms,educator_id,multipleLookupValues,
recnOWfVVaxNoHjz0,School notes,Partner Short Name,multipleLookupValues,
recjxdH2gpsQ0BOLk,Educator notes,educator_id,multipleLookupValues,
rec1wVXCzvKSZmMYT,Action steps,school_id,multipleLookupValues,
recFY2KGCZVpGfZqx,Action steps,School Short Name,multipleLookupValues,
recRTSvzZXEDw6MCK,Schools,Current Guides,rollup,
reciVqWjWS92SCR09,Schools,activeLatitude,multipleLookupValues,
recxGVD9lUQx5H5iD,Schools,activeLongitude,multipleLookupValues,
recF2Xmwdxa1IujjE,Event attendance,Event Name,multipleLookupValues,
recJPc1UyvNp8qhGx,Schools,Logo - main rectangle,multipleAttachments,
recsijLt5BeFf1DZn,Schools,Logo - flower only,multipleAttachments,
rectgo4iGPttncIOA,Montessori Certs,Field 12,singleLineText,
recDq8p4KN8ps31gv,Schools,Logo - main square,multipleAttachments,
recVIzfvU66KtZ4nd,Montessori Certs,Level,multipleLookupValues,
rec3xKwJSeJF9cYtU,School notes,Headline (Notes),aiText,
recflX5MdEF7XKrNZ,Membership fee school x year,School year,multipleLookupValues,
reciRamOXz1RaCN14,Schools,Educators,singleLineText,
recRUEBKF7oUxG2CW,Schools,charter_id,multipleLookupValues,
recj9FPZMBVi78bko,School notes,charter_id,multipleLookupValues,
reckSIkJjGSP7CLvu,Action steps,charter_id,multipleLookupValues,
recpf2nLvOxZBfNZW,Charter applications,charter_id,multipleLookupValues,
recv6JJ6Huev7mklB,Reports and submissions,charter_id,multipleLookupValues,
recI0YAFqPNlB6oNT,Charters,Currently active (from Non-TL roles),multipleLookupValues,
recTq8nhl9LqU1tjX,Charters,Role (from Non-TL roles),multipleLookupValues,
rec2gkJuy2eBqd1DO,Governance docs,charter_id,multipleLookupValues,
rec2LhRxrxBGC60iK,Charter authorizers and contacts,charter_id,multipleLookupValues,
rec4jywzgSbHd0CtV,Charters,Initial target ages,multipleLookupValues,
rec7fV8nIXgxW0Muv,Charters,Name (from Non-TL roles),multipleLookupValues,
receTyj2GromJTkYn,990s,charter_id,multipleLookupValues,
recfKhMYhKXz1FV4V,Assessment data,charter_id,multipleLookupValues,
recgp0KoA4bGRLLEa,Charter roles,charter_id,multipleLookupValues,
rechnRXAsvKEFCgtK,Educators x Schools,charter_id,multipleLookupValues,
